ENCODER,DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTENC,RANK_SMOTENC,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DTO,RANK_DTO,ORDER,ALPHA,UNIT
OrdinalEncoder,abalone-3_vs_11,KNN,0.9940200000000001,5.0,0.9920200000000001,6.0,0.998,2.5,0.998,2.5,0.998,2.5,0.98408,7.0,0.998,2.5,0.9562,8.0,solid_angle,0.5,REC
OrdinalEncoder,kddcup-land_vs_portsweep,KNN,0.9981200000000001,4.0,0.9981200000000001,4.0,0.9981200000000001,4.0,0.9981200000000001,4.0,0.9981200000000001,4.0,0.9981200000000001,4.0,0.9981200000000001,4.0,0.96698,8.0,solid_angle,0.5,REC
OrdinalEncoder,dataset_31_credit-g,KNN,0.725,1.0,0.7240000000000001,2.0,0.5389999999999999,5.0,0.552,4.0,0.5329999999999999,6.0,0.517,7.0,0.5579999999999999,3.0,0.504,8.0,solid_angle,0.5,REC
OrdinalEncoder,dresses-sales,KNN,0.562,1.0,0.518,6.0,0.532,5.0,0.5439999999999999,2.0,0.54,3.0,0.512,7.0,0.5379999999999999,4.0,0.51,8.0,solid_angle,0.5,REC
OrdinalEncoder,dermatology,KNN,0.7623,7.0,0.76778,6.0,0.77866,4.0,0.8005000000000001,2.0,0.78676,3.0,0.7703599999999999,5.0,0.8059800000000001,1.0,0.7514000000000001,8.0,solid_angle,0.5,REC
OrdinalEncoder,thyroid-hypothyroid,KNN,0.9826,1.0,0.9706,6.0,0.9718600000000001,5.0,0.97218,4.0,0.97312,3.0,0.9234600000000001,8.0,0.97724,2.0,0.9484600000000001,7.0,solid_angle,0.5,REC
OrdinalEncoder,credit-approval,KNN,0.7159399999999999,3.0,0.7217600000000001,2.0,0.68696,7.0,0.6927399999999999,4.5,0.6913,6.0,0.6840599999999999,8.0,0.6927399999999999,4.5,0.73624,1.0,solid_angle,0.5,REC
OrdinalEncoder,horse-colic-surgical,KNN,0.8099999999999999,1.0,0.7933399999999999,2.0,0.77668,4.0,0.76668,5.0,0.7233400000000001,8.0,0.75,6.0,0.74332,7.0,0.78332,3.0,solid_angle,0.5,REC
OrdinalEncoder,heart,KNN,0.5777599999999999,5.0,0.5777800000000001,4.0,0.55556,7.0,0.57038,6.0,0.60368,2.0,0.6037,1.0,0.58148,3.0,0.55186,8.0,solid_angle,0.5,REC
OrdinalEncoder,hepatitis,KNN,0.7483600000000001,1.0,0.54194,8.0,0.5935600000000001,4.0,0.65162,2.0,0.58712,6.0,0.5806399999999999,7.0,0.5935400000000001,5.0,0.6,3.0,solid_angle,0.5,REC
