ENCODER,DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTENC,RANK_SMOTENC,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DTO,RANK_DTO,ORDER,ALPHA,UNIT
JamesSteinEncoder,abalone-3_vs_11,DTREE,1.0,2.0,1.0,2.0,0.9978200000000002,6.5,0.99814,4.5,1.0,2.0,0.9978200000000002,6.5,0.99814,4.5,0.99648,8.0,solid_angle,7.0,F1
JamesSteinEncoder,kddcup-land_vs_portsweep,DTREE,0.9991,6.5,1.0,2.5,1.0,2.5,1.0,2.5,0.9991,6.5,0.9991,6.5,0.9991,6.5,1.0,2.5,solid_angle,7.0,F1
JamesSteinEncoder,dataset_31_credit-g,DTREE,0.68666,2.0,0.68682,1.0,0.56038,5.0,0.54448,7.0,0.5787199999999999,4.0,0.53138,8.0,0.5453,6.0,0.5847399999999999,3.0,solid_angle,7.0,F1
JamesSteinEncoder,dresses-sales,DTREE,0.5324800000000001,6.0,0.49012,8.0,0.53718,5.0,0.5386200000000001,4.0,0.5557399999999999,3.0,0.5271399999999999,7.0,0.5719200000000001,1.0,0.55596,2.0,solid_angle,7.0,F1
JamesSteinEncoder,dermatology,DTREE,0.9445,5.0,0.9395599999999998,8.0,0.9558,2.0,0.95002,4.0,0.95294,3.0,0.9425600000000001,6.0,0.9423,7.0,0.95882,1.0,solid_angle,7.0,F1
JamesSteinEncoder,thyroid-hypothyroid,DTREE,0.98734,2.0,0.9851,4.0,0.9849,5.0,0.98446,6.0,0.9864799999999999,3.0,0.9761200000000001,8.0,0.98748,1.0,0.9838,7.0,solid_angle,7.0,F1
JamesSteinEncoder,credit-approval,DTREE,0.8085000000000001,6.0,0.80256,8.0,0.8290799999999999,1.0,0.8144000000000002,4.0,0.8071400000000001,7.0,0.80884,5.0,0.81586,2.0,0.81472,3.0,solid_angle,7.0,F1
JamesSteinEncoder,horse-colic-surgical,DTREE,0.8428000000000001,1.0,0.799,6.0,0.8066000000000001,5.0,0.79098,8.0,0.7971199999999999,7.0,0.8128,4.0,0.81358,3.0,0.8155600000000001,2.0,solid_angle,7.0,F1
JamesSteinEncoder,heart,DTREE,0.74692,2.0,0.75442,1.0,0.6875600000000001,3.0,0.6509600000000001,7.0,0.6349199999999999,8.0,0.6792600000000001,5.0,0.6793199999999999,4.0,0.6755,6.0,solid_angle,7.0,F1
JamesSteinEncoder,hepatitis,DTREE,0.7780199999999999,6.0,0.77552,7.0,0.8019000000000001,1.0,0.79294,5.0,0.80074,2.0,0.76874,8.0,0.7967,3.0,0.7935800000000001,4.0,solid_angle,7.0,F1
