ENCODER,DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTENC,RANK_SMOTENC,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DTO,RANK_DTO,ORDER,ALPHA,UNIT
HelmertEncoder,abalone-3_vs_11,MLP,0.9940200000000001,2.0,0.9940200000000001,2.0,0.9940200000000001,2.0,0.994,4.5,0.9920200000000001,6.0,0.9821,7.0,0.9940000000000001,4.5,0.97216,8.0,solid_angle,0.5,REC
HelmertEncoder,kddcup-land_vs_portsweep,MLP,0.9981200000000001,7.0,0.9990600000000001,3.5,0.9990600000000001,3.5,0.9990600000000001,3.5,0.9990600000000001,3.5,0.9990600000000001,3.5,0.9990600000000001,3.5,0.9698399999999999,8.0,solid_angle,0.5,REC
HelmertEncoder,dataset_31_credit-g,MLP,0.7040000000000001,1.5,0.7040000000000001,1.5,0.56,6.0,0.638,3.0,0.596,4.0,0.5439999999999999,7.0,0.594,5.0,0.475,8.0,solid_angle,0.5,REC
HelmertEncoder,dresses-sales,MLP,0.5579999999999999,5.0,0.5479999999999999,6.0,0.546,7.0,0.574,1.0,0.568,2.0,0.524,8.0,0.562,3.5,0.562,3.5,solid_angle,0.5,REC
HelmertEncoder,dermatology,MLP,0.96716,4.0,0.9726799999999999,1.0,0.96176,6.0,0.9699,3.0,0.96994,2.0,0.9535600000000001,7.0,0.96452,5.0,0.8577400000000001,8.0,solid_angle,0.5,REC
HelmertEncoder,thyroid-hypothyroid,MLP,0.98704,1.0,0.9763,5.0,0.9756600000000001,6.0,0.97724,4.0,0.9788,3.0,0.9468799999999999,8.0,0.98482,2.0,0.9484600000000001,7.0,solid_angle,0.5,REC
HelmertEncoder,credit-approval,MLP,0.76956,7.0,0.7724599999999999,6.0,0.7811600000000001,4.0,0.79566,1.0,0.77394,5.0,0.7913,2.0,0.7260800000000001,8.0,0.78842,3.0,solid_angle,0.5,REC
HelmertEncoder,horse-colic-surgical,MLP,0.6233199999999999,3.0,0.6100000000000001,4.0,0.58334,6.0,0.5766600000000001,7.0,0.63664,2.0,0.60998,5.0,0.6733200000000001,1.0,0.53,8.0,solid_angle,0.5,REC
HelmertEncoder,heart,MLP,0.8074,1.0,0.74816,2.0,0.66666,4.5,0.66666,4.5,0.65186,6.0,0.6814600000000001,3.0,0.65184,7.0,0.64442,8.0,solid_angle,0.5,REC
HelmertEncoder,hepatitis,MLP,0.8322800000000001,3.0,0.8516199999999999,1.0,0.8258200000000001,4.0,0.8193600000000001,6.5,0.8387,2.0,0.8193600000000001,6.5,0.8193799999999999,5.0,0.78068,8.0,solid_angle,0.5,REC
