ENCODER,DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTENC,RANK_SMOTENC,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DTO,RANK_DTO,ORDER,ALPHA,UNIT
OneHotEncoder,abalone-3_vs_11,SVM,0.8059999999999999,7.0,0.8058799999999999,8.0,0.9998799999999999,1.0,0.99964,3.5,0.99982,2.0,0.9994,6.0,0.99964,3.5,0.9995799999999999,5.0,solid_angle,7.0,SPE
OneHotEncoder,kddcup-land_vs_portsweep,SVM,0.9999600000000001,3.5,0.9999600000000001,3.5,0.9999600000000001,3.5,0.9999399999999999,7.0,0.9999600000000001,3.5,0.9999600000000001,3.5,0.9999600000000001,3.5,0.9999,8.0,solid_angle,7.0,SPE
OneHotEncoder,dataset_31_credit-g,SVM,0.50722,8.0,0.5135599999999999,7.0,0.5677000000000001,3.0,0.6235999999999999,1.0,0.57792,2.0,0.56284,4.0,0.5523399999999999,5.0,0.5387,6.0,solid_angle,7.0,SPE
OneHotEncoder,dresses-sales,SVM,0.5058199999999999,8.0,0.5441600000000001,4.0,0.54178,5.0,0.5520400000000001,2.0,0.53586,6.0,0.55248,1.0,0.5465399999999999,3.0,0.5257999999999999,7.0,solid_angle,7.0,SPE
OneHotEncoder,dermatology,SVM,0.79278,8.0,0.91324,5.0,0.92418,2.0,0.92416,3.0,0.93466,1.0,0.9179,4.0,0.9009,6.0,0.8902200000000001,7.0,solid_angle,7.0,SPE
OneHotEncoder,thyroid-hypothyroid,SVM,0.7222799999999999,8.0,0.95378,7.0,0.95406,6.0,0.96598,3.0,0.9658200000000001,4.0,0.9575399999999998,5.0,0.96636,2.0,0.97246,1.0,solid_angle,7.0,SPE
OneHotEncoder,credit-approval,SVM,0.58172,8.0,0.5949800000000001,6.0,0.60038,1.0,0.59568,5.0,0.5968600000000001,2.0,0.5968,3.0,0.58278,7.0,0.5967600000000001,4.0,solid_angle,7.0,SPE
OneHotEncoder,horse-colic-surgical,SVM,0.36336,8.0,0.6411800000000001,2.5,0.6411800000000001,2.5,0.6411800000000001,2.5,0.57814,7.0,0.5801000000000001,6.0,0.6411800000000001,2.5,0.64094,5.0,solid_angle,7.0,SPE
OneHotEncoder,heart,SVM,0.45274,8.0,0.60036,4.5,0.6046199999999999,2.0,0.59444,7.0,0.6070399999999999,1.0,0.60036,4.5,0.5957399999999999,6.0,0.60372,3.0,solid_angle,7.0,SPE
OneHotEncoder,hepatitis,SVM,0.20642,8.0,0.5694600000000001,6.0,0.65564,2.0,0.2186,7.0,0.59492,5.0,0.65952,1.0,0.6,4.0,0.6191199999999999,3.0,solid_angle,7.0,SPE
