ENCODER,DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTENC,RANK_SMOTENC,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DTO,RANK_DTO,ORDER,ALPHA,UNIT
MEstimateEncoder,abalone-3_vs_11,SVM,0.9940200000000001,4.5,0.9900399999999999,7.0,0.996,3.0,0.9940000000000001,6.0,1.0,1.5,1.0,1.5,0.9940200000000001,4.5,0.95216,8.0,solid_angle,0.5,REC
MEstimateEncoder,kddcup-land_vs_portsweep,SVM,0.9981200000000001,3.5,0.9981200000000001,3.5,0.9981200000000001,3.5,0.99718,7.0,0.9981200000000001,3.5,0.9981200000000001,3.5,0.9981200000000001,3.5,0.93122,8.0,solid_angle,0.5,REC
MEstimateEncoder,dataset_31_credit-g,SVM,0.748,1.0,0.7449999999999999,2.0,0.6900000000000001,4.0,0.6799999999999999,6.0,0.687,5.0,0.5429999999999999,7.0,0.6920000000000001,3.0,0.413,8.0,solid_angle,0.5,REC
MEstimateEncoder,dresses-sales,SVM,0.606,1.0,0.5900000000000001,4.0,0.5800000000000001,5.5,0.604,2.5,0.58,5.5,0.5599999999999999,7.0,0.6039999999999999,2.5,0.5379999999999999,8.0,solid_angle,0.5,REC
MEstimateEncoder,dermatology,SVM,0.5082399999999999,8.0,0.5875600000000001,6.0,0.6064400000000001,4.0,0.60926,3.0,0.61212,2.0,0.6040800000000001,5.0,0.61466,1.0,0.5327200000000001,7.0,solid_angle,0.5,REC
MEstimateEncoder,thyroid-hypothyroid,SVM,0.9816799999999999,1.0,0.95794,3.0,0.9589,2.0,0.94944,5.0,0.94626,6.0,0.9061,8.0,0.9563799999999999,4.0,0.9459,7.0,solid_angle,0.5,REC
MEstimateEncoder,credit-approval,SVM,0.6521799999999999,7.0,0.6608599999999999,3.0,0.66232,2.0,0.6594199999999999,5.0,0.6594199999999999,5.0,0.6594199999999999,5.0,0.6478399999999999,8.0,0.6681199999999999,1.0,solid_angle,0.5,REC
MEstimateEncoder,horse-colic-surgical,SVM,0.63664,1.0,0.42668,5.0,0.42668,5.0,0.42668,5.0,0.42668,5.0,0.51,2.0,0.42668,5.0,0.42666000000000004,8.0,solid_angle,0.5,REC
MEstimateEncoder,heart,SVM,0.5556,8.0,0.5962799999999999,3.5,0.6037,1.0,0.6,2.0,0.5925600000000001,5.0,0.5962799999999999,3.5,0.58148,7.0,0.5889,6.0,solid_angle,0.5,REC
MEstimateEncoder,hepatitis,SVM,0.7935800000000001,1.0,0.5742,6.0,0.56128,7.0,0.73552,2.0,0.60002,4.0,0.58708,5.0,0.61292,3.0,0.55482,8.0,solid_angle,0.5,REC
