ENCODER,DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTENC,RANK_SMOTENC,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DTO,RANK_DTO,ORDER,ALPHA,UNIT
JamesSteinEncoder,abalone-3_vs_11,SVM,0.8059999999999999,7.0,0.8058799999999999,8.0,0.9998799999999999,3.0,0.99982,4.0,1.0,1.5,1.0,1.5,0.9997,5.0,0.99848,6.0,aspect_ratio,1.0,SPE
JamesSteinEncoder,kddcup-land_vs_portsweep,SVM,0.9999600000000001,3.5,0.9999600000000001,3.5,0.9999600000000001,3.5,0.9999399999999999,7.0,0.9999600000000001,3.5,0.9999600000000001,3.5,0.9999600000000001,3.5,0.99934,8.0,aspect_ratio,1.0,SPE
JamesSteinEncoder,dataset_31_credit-g,SVM,0.50722,8.0,0.5135599999999999,7.0,0.68482,3.5,0.68482,3.5,0.6872,2.0,0.6774199999999999,5.0,0.6955000000000001,1.0,0.6763399999999999,6.0,aspect_ratio,1.0,SPE
JamesSteinEncoder,dresses-sales,SVM,0.5058199999999999,5.0,0.5441600000000001,1.0,0.51084,3.0,0.49124,6.0,0.53746,2.0,0.5094800000000002,4.0,0.47812,8.0,0.4873,7.0,aspect_ratio,1.0,SPE
JamesSteinEncoder,dermatology,SVM,0.79278,8.0,0.91324,7.0,0.91752,3.0,0.92306,2.0,0.91602,4.0,0.92458,1.0,0.9154,5.0,0.91354,6.0,aspect_ratio,1.0,SPE
JamesSteinEncoder,thyroid-hypothyroid,SVM,0.7222799999999999,8.0,0.95378,5.0,0.9600799999999999,3.0,0.9535,6.0,0.95952,4.0,0.9703799999999999,1.0,0.96632,2.0,0.93514,7.0,aspect_ratio,1.0,SPE
JamesSteinEncoder,credit-approval,SVM,0.58172,8.0,0.5949800000000001,6.0,0.5957399999999999,4.0,0.5961799999999999,2.5,0.5950200000000001,5.0,0.59682,1.0,0.59618,2.5,0.58518,7.0,aspect_ratio,1.0,SPE
JamesSteinEncoder,horse-colic-surgical,SVM,0.36336,7.0,0.6411800000000001,2.5,0.6411800000000001,2.5,0.6411800000000001,2.5,0.57234,5.0,0.4052,6.0,0.6411800000000001,2.5,0.3516,8.0,aspect_ratio,1.0,SPE
JamesSteinEncoder,heart,SVM,0.45274,8.0,0.60036,5.0,0.6079600000000001,2.0,0.60924,1.0,0.6066600000000001,3.0,0.59944,6.0,0.60628,4.0,0.59906,7.0,aspect_ratio,1.0,SPE
JamesSteinEncoder,hepatitis,SVM,0.20642,8.0,0.5694600000000001,5.0,0.6108399999999999,4.0,0.37248000000000003,7.0,0.63626,1.0,0.63088,2.0,0.6212199999999999,3.0,0.51372,6.0,aspect_ratio,1.0,SPE
