ENCODER,DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTENC,RANK_SMOTENC,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DTO,RANK_DTO,ORDER,ALPHA,UNIT
MEstimateEncoder,abalone-3_vs_11,SVM,0.99408,6.0,0.9911,8.0,0.997,3.0,0.9955,5.0,1.0,1.5,1.0,1.5,0.99552,4.0,0.99254,7.0,solid_angle,7.0,PRE
MEstimateEncoder,kddcup-land_vs_portsweep,SVM,0.99874,3.5,0.99874,3.5,0.99874,3.5,0.99798,7.0,0.99874,3.5,0.99874,3.5,0.99874,3.5,0.99644,8.0,solid_angle,7.0,PRE
MEstimateEncoder,dataset_31_credit-g,SVM,0.7336,1.0,0.73098,2.0,0.6369,6.0,0.6500999999999999,3.0,0.6279600000000001,7.0,0.60028,8.0,0.64232,5.0,0.64574,4.0,solid_angle,7.0,PRE
MEstimateEncoder,dresses-sales,SVM,0.6020199999999999,3.0,0.58472,5.0,0.579,7.0,0.6122399999999999,1.0,0.58728,4.0,0.5546199999999999,8.0,0.60812,2.0,0.58094,6.0,solid_angle,7.0,PRE
MEstimateEncoder,dermatology,SVM,0.35138,8.0,0.5767599999999999,7.0,0.61988,6.0,0.6755800000000001,1.0,0.6354199999999999,4.0,0.6467400000000001,2.0,0.64348,3.0,0.6261800000000001,5.0,solid_angle,7.0,PRE
MEstimateEncoder,thyroid-hypothyroid,SVM,0.98074,1.0,0.97562,5.0,0.97618,2.0,0.97392,6.0,0.9732200000000001,7.0,0.96728,8.0,0.9756600000000001,4.0,0.97608,3.0,solid_angle,7.0,PRE
MEstimateEncoder,credit-approval,SVM,0.69912,2.0,0.69872,4.0,0.6975199999999999,6.0,0.69804,5.0,0.69696,7.0,0.6989799999999999,3.0,0.69252,8.0,0.70678,1.0,solid_angle,7.0,PRE
MEstimateEncoder,horse-colic-surgical,SVM,0.40538,8.0,0.6220600000000001,3.0,0.6220600000000001,3.0,0.6220600000000001,3.0,0.6220600000000001,3.0,0.5283800000000001,7.0,0.6220600000000001,3.0,0.62092,6.0,solid_angle,7.0,PRE
MEstimateEncoder,heart,SVM,0.35446,8.0,0.60698,4.0,0.6118399999999999,2.0,0.6080399999999999,3.0,0.60592,5.0,0.6121000000000001,1.0,0.5928399999999999,6.0,0.59014,7.0,solid_angle,7.0,PRE
MEstimateEncoder,hepatitis,SVM,0.6300000000000001,8.0,0.7187399999999999,6.0,0.7376799999999999,5.0,0.6395799999999999,7.0,0.74206,3.0,0.74846,1.0,0.7397199999999999,4.0,0.7477,2.0,solid_angle,7.0,PRE
